time_s,Crawler Transporter,Rail Platform,Maglev Platform
3.93,-1.4000685363393337,-0.6684708666739188,0.10883228397912403
3.935,-1.5512044477899096,-0.4940525751179742,0.10903334732798746
3.94,-1.8286059350455148,-0.2486176088648485,0.03551276539872258
3.9450000000000003,-1.7028855709005857,-0.4939133976483213,0.05683168267916547
3.95,-1.8791440500465024,-0.8736106521930136,0.026580467320323625
3.955,-2.0063887790811568,-1.1183347613961068,0.09870267324579576
3.96,-1.6167435385150026,-0.606243824142437,0.0890304381819859
3.9650000000000003,-1.5944262900480046,-0.7179720418252729,0.07855488438267572
3.97,-1.9789305232103693,-0.49026505027526884,0.0822060533864042
3.975,-1.51543795239919,-0.6639203804644886,0.12127728147336278
3.98,-1.1473479791464731,-0.3181769665736873,0.12994617648336235
3.985,-0.9918894613456016,-0.024588596584503908,0.142429086171202
3.99,-0.8539672335618318,0.042108131996886566,0.13976058581819517
3.995,-0.9257386095001722,0.2798177055731756,0.13359165029766146
4.0,-0.9900356114094864,0.5238715497551469,0.17044623621959046
4.005,-0.9376870837660937,0.700124896760162,0.1796052698844521
4.01,-0.554882262141311,0.6510007591653604,0.16099854577225697
4.015,-0.49651824281035795,0.7688233555943834,0.15920654278426727
4.0200000000000005,-0.2776577125590494,0.5221024581091347,0.19335829223876427
4.025,-0.3151051994660763,0.3537244148428629,0.20330052288595435
4.03,-0.5927898886380928,0.7824467770106966,0.14333039632095132
4.035,-0.855614677030337,0.3949023724479878,0.15131202360227447
4.04,-0.6877176017832896,0.3909004373916734,0.16324413311738376
4.045,-0.6007059867268235,0.4662680336990764,0.16560871350657136
4.05,-0.7106506847023253,0.4997563399945762,0.14319268042732813
4.055,-0.8011533212514115,0.45479709065201895,0.20280780983660007
4.0600000000000005,-0.6229288104925372,0.5225916280140576,0.17353133645290023
4.065,-0.7735016023259002,0.5247204744876429,0.1820553784279446
4.07,-0.7819057924629195,0.5449456141086806,0.21687233179545023
4.075,-0.5605004711343673,0.16196691578680253,0.17031492729369785
4.08,-0.6941555587227005,0.7212459203449395,0.18204680167612178
4.085,-0.544769465200676,0.39372574435731766,0.1553897485586374
4.09,-0.5382788358024903,0.4623802517143174,0.17819020013528858
4.095,-0.8532211072370777,0.17200106130017326,0.14156709033313813
4.1,-0.7403055663037392,0.3150417504942644,0.18517525346677907
4.105,-0.37061412195603677,0.3368904749749204,0.16634387762914804
4.11,-0.9737851703826784,0.723660877116793,0.13739943631418614
4.115,-1.2281451708108422,0.5467560862974442,0.12851507137045917
4.12,-1.219480397060302,0.8647371722497373,0.13635198933906328
4.125,-0.8488864406146208,0.7948803262361093,0.08118093831476422
4.13,-0.8613283215318921,0.9350308104543319,0.1041462652418275
4.135,-0.8793120851835554,1.0457041400732756,0.10999231309986872
4.14,-0.5503467350697445,1.3021369132189873,0.04873861049694989
4.1450000000000005,-1.302421203732596,0.851421770743811,0.10563260574225462
4.15,-0.5377100864751769,0.8875122802661203,0.051006071897268954
4.155,-0.15081297065128954,0.7207241173218363,0.08870495699317779
4.16,-0.5644030871089953,0.7434194769062006,0.06509797524557619
4.165,-0.23009075480833813,0.6764343006954074,0.1255158118679231
4.17,-0.1300612601836102,0.4618563047262248,0.06261421378182999
4.175,0.014924862649565619,0.4971536654549577,0.04650603342885148
4.18,0.2980368981227316,0.2438495388232684,0.08144487819887027
4.1850000000000005,0.8135518881302181,0.32586644444298407,0.05989937643417461
4.19,1.016345364506162,0.5889743840003744,0.02442578445822858
4.195,0.63923667604829,0.42864837598611644,0.06180688499351242
4.2,1.1759094629033502,0.3447481262436142,-0.0065504419040027856
4.205,0.809324329101097,0.11373555611479527,0.008201858792555876
4.21,1.1872870977871828,-0.03484776644413246,0.01396126801702868
4.215,0.7891181451100442,-0.05831105111900158,0.044283043634641805
4.22,0.8245897222934334,0.018758929043756655,0.057137228839169774
4.225,0.8601671518702234,0.08196223862419126,0.056921031393949814
4.23,1.449624329718615,0.04360167955868442,0.03418756971100872
4.235,0.9489643987570175,-0.00855627878431579,-0.010884518568406146
4.24,0.6214603907484668,-0.18336495701140706,0.06377755105119547
4.245,0.9930801163582381,-0.029307099606137647,0.09712297658845184
4.25,0.7291460774715182,-0.011792908114239763,0.09810055266830317
4.255,0.7243687251694751,0.07756760027162757,0.08435389944917251
4.26,1.0429117631098772,0.45597954184337053,0.04739905542792219
4.265,0.8681657610483796,-0.0410618940085659,0.06218464457812225
4.2700000000000005,0.9216017272823763,0.1764207294621297,0.1168957937491207
4.275,0.8506614002143058,0.34015794635461566,0.03412196022080348
4.28,0.8887477386484764,-0.11922118435161623,0.035620218082989374
4.285,0.8615178434920733,-0.12025463467824248,0.08024285207982096
4.29,0.2992118447639312,-0.24390523810754874,0.04506895575430131
4.295,0.7900459838398721,-0.34878927020885675,0.026498396698339897
4.3,0.3734019694600825,-0.6836651328391873,0.09133683852808017
4.305,0.21827077214481763,-0.4975978417657162,0.0700550572851677
4.3100000000000005,0.47239079617175384,-0.5842568786034597,0.05596220116328257
4.315,0.4840197095706767,-0.675109462418227,0.0449339800200573
4.32,0.32703892488575664,-0.9131744408027264,0.12685483596610742
4.325,0.6920936051103294,-0.8041777514409792,0.08466167666114349
4.33,0.29875834255007866,-0.9597215942647892,0.12249154224564017
4.335,0.5972111634832674,-0.8949236243845984,0.1125832457760639
4.34,0.6811161211434801,-0.5630705791366398,0.07816595238108173
4.345,0.9335530057555141,-0.875858513059147,0.07372548700402332
4.3500000000000005,1.147357626128516,-1.0801364684586574,0.11187279969360582
4.355,1.0143802855288566,-0.9044356493328832,0.10197790242179873
4.36,1.5140082128429424,-1.1225749763684463,0.01181924608781214
4.365,1.483041801981092,-1.0805549150633655,0.05607599498865539
4.37,1.1502404490679452,-1.0103934124337617,0.028177972537245775
4.375,1.1912541874891485,-0.8509700581576207,-0.004047848391604494
4.38,1.631824718392614,-0.5590759128413089,0.017413590491098908
4.385,1.5840901173493371,-0.5009605856652497,-0.026878676366349396
4.39,1.5816724477706756,-0.4024952475114698,-0.01046812768804603
4.3950000000000005,1.551659503566192,-0.541914587141399,-0.02065547697940761
4.4,1.5476711568131825,-0.40409037140061477,-0.01491787325072244
4.405,1.6383946425386526,-0.26862654448742124,-0.0058963571159919865
4.41,1.1362072275417103,-0.4154205351671219,-0.02973477295874354
4.415,1.0656651472215055,-0.4223715043534155,0.027583102248294543
4.42,1.0327288919068145,-0.40323257227416076,-0.0032789719536413233
4.425,1.2863660642366086,-0.6084510241675642,0.01904006555144051
4.43,1.4557681211094398,-0.6168782323162557,-0.03746087071640721
4.4350000000000005,1.066710691522035,-0.4946881664385879,-0.05942903080530958
4.44,0.5924258440055036,-0.7840730630377367,-0.019655692889714218
4.445,0.7242255376009429,-0.5993470962709251,-0.08907831341080369
4.45,0.8608820725126519,-0.6582556319443571,-0.09376243753857373
4.455,0.8560185290182469,-0.8872636463579576,-0.08508281401485693
4.46,0.8079921480971087,-0.76051947300142,-0.14075738715909808
4.465,0.8074536354183999,-0.6392975363238,-0.10181896172489889
4.47,0.6232178254185204,-0.5600195257939247,-0.10822784254671879
4.4750000000000005,0.7954628583406612,-0.37692340366953936,-0.0924686358638311
4.48,0.3065480155159864,-0.21056603268199514,-0.09911323015131625
4.485,0.15137425452578268,-0.05867430156740281,-0.0855608315119283
4.49,0.33539287944231155,-0.1297725833601566,-0.11392917106058419
4.495,-0.17633635608818032,-0.16554358605636674,-0.1271804017851974
4.5,0.1794197127227916,-0.31137517633584433,-0.054374533911844734
4.505,0.09335389630155169,0.09424212602917627,-0.1382090140510694
4.51,0.04695883226487237,0.2058680916692891,-0.1366567445192347
4.515,0.4546523438130041,0.3551216270319017,-0.09287210063409135
4.5200000000000005,0.0460239384821533,0.7517349673583297,-0.0725493967415703
4.525,0.7011844363571025,0.740709326591955,-0.11157851481835386
4.53,0.30690800865037937,0.7601835805139847,-0.09800336219284986
4.535,0.17781810627621727,0.5604626727465738,-0.17255399403378574
4.54,0.5531664199184954,0.6283529419032471,-0.14002278773202284
4.545,0.380446673819235,0.6515194001963961,-0.17217791146933792
4.55,0.49902022407741514,0.48740498229641027,-0.10706965434076884
4.555,0.7665128836876399,0.579700372026963,-0.15578287452433764
4.5600000000000005,0.7938324832689144,0.4686109146263403,-0.1412084166222351
4.565,0.5080092148272163,0.18683432467454428,-0.08925996530190881
4.57,0.7925490289039809,0.45696049948757433,-0.06571422667094796
4.575,0.7504755000307772,0.28528132797471933,-0.08394240946607058
4.58,0.7186758637972516,0.04642559198181446,-0.05789400778046395
4.585,0.4276802052688933,0.3347583429046013,-0.051947442675850705
4.59,0.5085311694923063,0.4570296027053081,-0.06572655303258154
4.595,-0.27569602226375767,0.6414967655447499,-0.0855111132901509
4.6000000000000005,-0.025014051048906305,0.5432080783124215,-0.04870282612510407
4.605,-0.21498195880746016,0.7832418769440345,-0.051974353971709686
4.61,-0.06789122576712245,0.7521443743811568,-0.051316916200901536
4.615,-0.2721042520821526,0.5819639386010441,-0.07141876380490728
4.62,-0.23988156382108097,0.5950801584038492,-0.11212448690031265
4.625,0.14067282700499548,0.9720794423390782,-0.07330081080925986
4.63,-0.3611913154533274,1.001212887891326,-0.09228524806924401
4.635,-0.31180066255302347,0.9023857276295605,-0.10412558094852876
4.64,-0.5386874310834606,1.1000024414201501,-0.0981605989213373
4.6450000000000005,-0.576311533437423,1.0767220597790197,-0.10419754794228185
4.65,-0.7072182572461483,1.0627450073456142,-0.06306299440324797
4.655,-0.737550498681731,0.8668428617738152,-0.11297229580314165
4.66,-0.7120721842980233,1.2474609129036986,-0.09991817129904565
4.665,-0.732277043920008,1.0565114900576795,-0.08316256229768403
4.67,-1.1285696908933585,0.867050497509008,-0.0390818781900589
4.675,-1.1595235366912136,0.7298124255256584,-0.05656778443822669
4.68,-1.5950851519089204,0.7300264674336786,-0.12701850806779408
4.6850000000000005,-1.400895006947829,0.3063116751454864,-0.06679543390292393
4.69,-1.1804786265190348,0.4815486024106929,-0.07849999306351321
4.695,-1.1622092615376296,0.0992114164997803,-0.15008471796790718
4.7,-1.2378572917527582,0.16121302481786817,-0.1938587416633998
4.705,-1.005733931937079,-0.05335208057075009,-0.1473874997314061
4.71,-0.9858445706247102,-0.06486971803367447,-0.1281086227001855
4.715,-0.7228719582556117,-0.14242496484482717,-0.12305028386513298
4.72,-0.8080155852403459,-0.034519195476461116,-0.1836393366127472
4.7250000000000005,-0.8474697938003424,0.2985802344911887,-0.12228942809234357
4.73,-0.6201173559078855,0.277808139321802,-0.2132747856125159
4.735,-1.2614111231738399,0.17596307601810707,-0.1659568880814977
4.74,-0.5248314529256245,0.14901721478575894,-0.1627867032878527
4.745,-1.3826990987209447,0.27619536797790717,-0.12210591379916627
4.75,-0.9934668726698788,0.29930877260213995,-0.11601803819171062
4.755,-0.5705028024575046,-0.011136391589526883,-0.1232538455682056
4.76,-0.6199903989963428,0.05121243012350768,-0.17851950079311837
4.765,-1.0319459528922366,-0.23961404733517072,-0.12995207612904067
4.7700000000000005,-0.9980799005265594,0.13576134912012383,-0.1430132987839372
4.775,-0.6105153539379694,0.23704625049987305,-0.19959275312039737
4.78,-1.0540186633865776,-0.06735679619833872,-0.2141417585577604
4.785,-0.5082209841752215,-0.4015165460144537,-0.1454423211196805
4.79,-1.0123788013431738,-0.04667391280295332,-0.1758223352613366
4.795,-0.9407226504649768,-0.3065857660378284,-0.2006735727986603
4.8,-0.6931409909385228,-0.34287451095744925,-0.1711543261779253
4.805,-1.020088895925516,-0.2582847993291579,-0.1502019617567402
4.8100000000000005,-1.276167690524358,-0.43303443480468273,-0.1502525872366499
4.815,-1.1086581314256565,-0.6775673255501339,-0.17210609128855517
4.82,-1.127948864819524,-0.8454147695879627,-0.07785921467390806
4.825,-1.4602477860345793,-0.8713230488830706,-0.08467644478482912
4.83,-1.284828834902015,-1.0568386593615295,-0.10317785477772755
4.835,-1.4595135117384186,-1.2278227939243456,-0.09118327944537762
4.84,-1.1790860660066136,-1.1454508253945461,-0.06721131794612838
4.845,-1.441948313095406,-1.0314625572799123,-0.09608692761098486
4.8500000000000005,-1.5725975999586783,-1.0444176556521552,-0.05854587986640964
4.855,-1.5799625670560788,-1.1289708748610499,-0.09571500189381764
4.86,-1.5298930736180814,-0.6859136182175763,-0.06582176925875745
4.865,-1.4358253658810693,-1.107475632949467,-0.09140660325573664
4.87,-1.7374284396709756,-0.6945400232359119,-0.08937842214225765
4.875,-1.6690430395141178,-0.6523863310124759,-0.022259270536176545
4.88,-1.1020795711885751,-0.5042214470886748,-0.05492139376509417
4.885,-1.2905531032563509,-0.4308293184150402,-0.04460210615851645
4.89,-1.3503934207147246,-0.3542485031919308,-0.08751347567264368
4.8950000000000005,-0.7882135753494296,-0.6255944005918801,-0.043622507887268715
4.9,-0.618030242292975,-0.4544698533004528,-0.007172700372592129
4.905,-0.885902488866517,-0.5142667997936035,-0.0018561743469832689
4.91,-0.3687752797254386,-0.7773442378794292,-0.04642178732377085
4.915,-0.14191785706814314,-0.25326090702726356,0.017224352060661717
4.92,-0.1265913195531256,-0.7048661943304797,0.026475841442778477
4.925,-0.0067421211966969185,-0.4274818267774571,0.05024656085632213
4.93,-0.4025902858705807,-0.42760286102511874,0.0038650442751626134
4.9350000000000005,-0.015688992811973043,-0.4568833127991084,-0.0371567635571504
4.94,-0.1512123810462803,-0.5975629010566258,-0.014029201790860393
4.945,-0.20020421883939,-0.4589912480549773,-0.023660705371399072
4.95,0.07452029839112426,-0.8504641267352353,0.01182448916128537
4.955,0.19267909760910815,-0.6898499492122631,-0.07568741939535432
4.96,0.2551560096202492,-0.7913921518200782,-0.02747958202854199
4.965,0.15774624052766167,-0.8073701954699118,0.013767319094487982
4.97,-0.13102381181220657,-0.6111362530080632,-0.019622729539635397
4.9750000000000005,-0.008154692737457074,-0.43570990795491027,0.0033590691056959022
4.98,0.1099773771790663,-0.5116020695310004,-0.05213135398014421
4.985,0.002963073226497496,-0.19803809983533313,-0.0462267645484697
4.99,0.031794287410610696,-0.12934719333225092,0.030005233638324164
4.995,0.1976568040279136,-0.0903953953015526,0.0028790330778425983
5.0,0.01445546722256824,0.15509060544924844,0.005393741631832192
5.005,-0.13810422505675635,0.27698596256546154,-0.023017634109828728
5.01,-0.0953530142936665,0.3133003573267167,0.003234025898021805
5.015,0.09129953750499913,0.5277188376025453,-0.030609553983291113
5.0200000000000005,-0.08876413160683944,0.5245934121704326,0.017564226688177892
5.025,-0.06422966915382736,0.2689805980420999,0.04618579968037813
5.03,-0.03589936030384267,0.2505917416560736,-0.01383837502023589
5.035,-0.2878339019442185,0.5324772195220547,-0.04644227835266315
5.04,-0.05475878976824702,0.35375279731252124,-0.09526688570543008
5.045,-0.11708300231931937,0.5174778283548094,-0.07693172227736378
5.05,-0.4126848373252769,0.6002070471442102,0.0006102237675183346
5.055,0.2396309330388314,0.330137633781586,-0.054977873262194575
5.0600000000000005,-0.0635292824532645,0.3260993174000265,-0.03169513629725712
5.065,-0.17176054736098184,0.7663212857533866,0.0024466068965891073
5.07,0.11667178100064905,0.5698571883492785,0.03324255518593351
5.075,0.2917303851533428,0.43514684248335567,0.005556544894862715
5.08,0.6931286358119514,0.32452066144720765,0.011733370635682427
5.085,0.7888126345019075,0.34254238295474004,0.03230151063966376
5.09,0.9249806199240013,0.21274489858910375,0.023209414333202304
5.095,1.2561106772817803,0.49074278043579167,0.029428875911273772
5.1000000000000005,1.2959429980987331,0.27194867836185516,0.05532589253798462
5.105,1.360890516205984,0.5857725646583175,0.051205023856399204
5.11,1.4219677379866713,0.46005005814155797,0.09715028800166524
5.115,1.481103452722323,0.4822700710500018,0.057974044259100466
5.12,0.8937693684547876,0.697808336005587,0.0761974454771074
5.125,1.2453213119171513,0.5166970244926676,0.02756907124791026
5.13,0.8291367306830683,0.9818023881881387,0.07083893598255588
5.135,1.2719225216392938,1.0563355151171276,0.05015193062770541
5.14,1.236502429383739,1.2374302108538537,0.08740314949712705
5.1450000000000005,1.4409615391144628,0.8519217942391621,0.1072970632916706
5.15,1.4600584527570588,1.236699733369738,0.10650858576601499
5.155,1.24635809651773,1.1108374728724517,0.17600909036883106
5.16,1.097902239151355,1.0731591879408426,0.1663811607857474
5.165,1.3108911869008824,0.7833920048496311,0.1718503476781651
5.17,1.0933594602527983,0.8323045662916118,0.17077532358816488
5.175,1.1955714158862978,0.39326600947778545,0.19957712716473192
5.18,1.383075565897156,0.6283051513909599,0.12675097747974512
5.1850000000000005,1.0143510861118785,0.3606545325113421,0.19168594244755596
5.19,1.2494888188612567,0.1870335091289267,0.13325669975459678
5.195,1.1509410890713447,0.21332760372904433,0.13873723528182133
5.2,0.719802850905781,0.31910566906856647,0.16019384421114033
5.205,1.0428312845695138,0.13889075144674312,0.17160753153122982
5.21,0.8966339479120531,0.2346552369153445,0.11278222820201173
5.215,0.6909035944615656,-0.15261257951346974,0.126809351820015
5.22,0.4447921448619391,-0.27494789548961296,0.14222045094791866
5.2250000000000005,0.38589518956724245,0.15302658101484964,0.13859939272341698
5.23,0.4446214623258412,0.04380360856223907,0.16735492999223417
5.235,0.6961003729412613,-0.2453256556595071,0.23275973963763533
5.24,0.427754565218631,-0.0798351617308278,0.1666152144154355
5.245,0.8040512846711712,0.11092393375436707,0.14269885408209396
5.25,0.5463891479814473,0.09258055300995989,0.13045697310705612
5.255,0.8828163413997265,0.12681446738630203,0.15131736550569613
5.26,1.0698695172946613,0.3232160844039155,0.13200153442406018
5.265,1.6841968841105537,0.10428962914157837,0.15720052797610357
5.2700000000000005,0.9709072648551899,0.2138908411772707,0.14672707401520763
5.275,1.6609081294260757,0.16685629116374714,0.11368168442080974
5.28,1.434163796558139,0.04894059251882284,0.15894515281371027
5.285,1.5160504326249127,-0.08446361171040333,0.08377103183717362
5.29,1.4499524282966956,-0.15907143708264873,0.08837208218311829
5.295,1.4885636087324485,-0.31246896801878493,0.09872742354240358
5.3,1.3067348843672388,-0.6064953532454129,0.10011846126526382
5.305,1.5787248269569583,-0.4684919779213277,0.10758309064787139
5.3100000000000005,1.0893848707112574,-0.8157780479050808,0.08879957248867693
5.315,1.3432430436376643,-0.7775189889367613,0.10651785956513843
5.32,0.8808437795782879,-0.8321197867112687,0.0706249034101435
5.325,0.9286548642536725,-0.7658989782431626,0.112180944613587
5.33,0.6444330180921745,-1.1316231557749694,0.11555756739986983
5.335,0.9108245884069468,-0.72248045535446,0.13191817410674983
5.34,1.0694428492275063,-0.9620003800038834,0.05743935263287662
5.345,0.6950072025905595,-0.7174022021789813,0.07307391766136483
5.3500000000000005,0.6186512293246131,-0.9801577813021042,0.10940115896278674
5.355,0.3655718169416076,-0.936736533004416,0.022385203735192205
5.36,0.4864976941994734,-0.6623180720109924,0.08978135416941582
5.365,0.11324640330157787,-0.9506528055736894,0.09723932955801173
5.37,0.16048527740866728,-0.6890499779790665,0.05445166870192897
5.375,0.29084873260865673,-0.782845213776459,0.055640592587611344
5.38,0.3990371228578485,-0.632584116596637,0.04114305209306135
5.385,0.5851948469762732,-0.5726209643470643,0.05773468001702716
5.39,-0.27180184055220324,-0.3567094256722097,0.06497980275283445
5.3950000000000005,0.0350927172182128,-0.48365025242756965,0.06948789117769862
5.4,-0.3285283859585318,-0.4664901088865078,0.07873942249661968
5.405,-0.49953373462518647,-0.39696492103462233,0.10075122426742907
5.41,-0.43333358635702657,-0.3128106469342594,0.11100581018524389
5.415,-0.5391244892017915,-0.4142606359987618,0.17052291870357073
5.42,-0.5228623941017143,-0.36533104916555026,0.12404372788866784
5.425,-0.5970525869350112,-0.3754031890055616,0.14517804456936498
5.43,-0.7457539039463024,-0.7862758541388558,0.12454122047319728
5.4350000000000005,-0.6948825237800592,-0.8226141773429235,0.12256224486509028
5.44,-0.1325260065986907,-0.9622771062422736,0.09277376811815907
5.445,-0.2339186177268729,-0.4794006910092927,0.09107482642132492
5.45,-0.20767759076412495,-0.6941535809981407,0.09462923792743667
5.455,0.00964475682970284,-0.6128437733643891,0.12299590399808707
5.46,0.2600190496491205,-0.7940736714132717,0.14123501582610198
5.465,0.20958608235104614,-0.5219739569183576,0.07354264471724549
5.47,0.11569346300499075,-0.3677632664282744,0.10404931184058767
5.4750000000000005,0.6096910248904329,-0.3998219234234787,0.08832072651151712
5.48,0.7822230605140986,-0.14558319769837708,0.11888504342022914
5.485,0.6413028087357673,0.09025502097871219,0.15546125771039704
5.49,0.807800806798556,-0.3066880377443379,0.12442976471261866
5.495,0.880467851112593,-0.24678350646365188,0.1368492526902112
5.5,0.8062438496370512,-0.14161290266859092,0.17267141102560526
5.505,0.5760935385650299,0.3106736598382809,0.14688227224080383
5.51,0.39488339683087614,0.3491473989212525,0.11260929640303222
5.515,0.16641995926460265,0.3102377940079703,0.12520281734261726
5.5200000000000005,-0.396155487454289,0.46003051431690867,0.09048166525109598
5.525,-0.2122707958709685,0.45077234831575447,0.10622796542639033
5.53,-0.8208577045035117,0.7749777081617404,0.09410871569080509
5.535,-0.8390628235562707,0.6425154911706367,0.035898957331643534
5.54,-0.5046789567153803,0.6639996822021151,0.05913060005679052
5.545,-0.7033117261548171,0.7506908753537254,0.04139125258189695
5.55,-0.6613532420796878,0.5701958958550494,0.04850047770458214
5.555,-1.1363372930679982,0.47604749259612417,0.049390128035009806
5.5600000000000005,-1.429713196897321,0.41979803766558443,0.03757134312035267
5.565,-1.3449244756915968,0.4523211522683296,0.017439291361407667
5.57,-1.3814184810502679,0.5203386827648017,0.045387322178301666
5.575,-1.488979392245458,0.35338099461339945,0.001937894023789447
5.58,-1.3519502818533804,0.4033444699316663,-0.01072961912100159
5.585,-1.7371950326747674,0.31382691089275544,-0.05862673903821245
5.59,-1.622904895185321,0.31763758283802723,0.008323020833854547
5.595,-1.9145658273891417,0.5965636652159624,-0.01789638194002304
5.6000000000000005,-1.5786830542274972,0.6149075851247879,-5.4042907094744447e-05
5.605,-1.6121904058801073,0.4660429909135823,-0.06773411832466365
5.61,-1.6815520693852761,0.6795295378046785,-0.04950196174176025
5.615,-1.4573608053792744,0.7556264103718525,-0.035662308355452144
5.62,-1.3168616895044127,0.7225914335602386,-0.08164587810360704
5.625,-1.1999723625810181,1.022702304892794,-0.05639687504851323
5.63,-0.6326130313727579,0.9002781236421151,-0.08445781632157089
5.635,-0.9124315417018052,1.0504120332276452,-0.0742870251310764
5.64,-0.8436283854600004,0.9263225106324297,-0.05846529524616203
5.6450000000000005,-1.1637828757772788,0.9392725425893363,-0.046231051967798205
5.65,-0.8581657117776312,0.8343874090199591,-0.06056744802836593
5.655,-0.7010173461082867,0.9969660860984371,-0.07501936116644864
5.66,-0.7923418167900951,1.0052701224574243,-0.05999095487992455
5.665,-0.37076395202107765,0.7882407651926469,-0.02872121869708712
5.67,-0.7331029417705349,0.8453893406915902,-0.06377435945115859
5.675,-0.4608266555912393,0.7784355614744113,-0.0425283168365109
5.68,-0.7599402683772762,0.7521114456523935,-0.04827191116114782
5.6850000000000005,-0.7964000468247504,0.6068572029970523,-0.044609145683148776
5.69,-0.8448301867341016,0.3010033560058094,-0.07023937160443532
5.695,-0.8352672017644156,0.29969268748298616,-0.09498914403166663
5.7,-0.46859660021057714,0.08331633506818084,-0.04406754185244081
5.705,-1.321671464117788,-0.3842833139029987,-0.03705150885306035
5.71,-1.2405534979442085,-0.09591683907991921,-0.10294831982032253
5.715,-0.9166242171249078,0.11632982221266795,-0.05117451550676934
5.72,-0.7905438545762118,-0.24883191512270617,-0.030697469333415002
5.7250000000000005,-0.6492481618982177,0.048170633251472826,-0.03605439358656296
5.73,-0.7113901144826617,0.306024905490469,-0.05204001551130444
5.735,-0.9241650355491419,0.01880004811811661,-0.05587465995506037
5.74,-0.6671771929554039,0.15288512856124636,-0.02365105800173721
5.745,-0.7166477416997078,-0.026578202773371973,-0.012850909859093453
5.75,-0.9529394521008627,0.36939358281430734,-0.011773815364865976
5.755,-0.8392919581267597,0.09407463248019277,-0.016517592511224442
5.76,-1.0282295472268916,0.06869847102216446,-0.039166246239858815
5.765,-1.22935466548506,0.20805347704327073,-0.008567386609291485
5.7700000000000005,-0.9583152324670958,0.07069928528872309,-0.01479498215567797
5.775,-1.0510683743514262,-0.1774145886690407,-0.030405402237434667
5.78,-1.0087968774927971,-0.16987227980071212,-0.042755931778296216
5.785,-0.5961404014014184,-0.032257362073648654,-0.016194873475571456
5.79,-1.3050816293286536,-0.22045674688447864,-0.07928925709643482
5.795,-0.9313881751297048,-0.4775698593860152,-0.04200491483669668
5.8,-0.7120496956937646,-0.2568847185489529,-0.09434670804755439
5.805,-0.3581338628572951,-0.5552193784533058,-0.054026714730314555
5.8100000000000005,-0.15841844256941995,-0.24111013182747418,-0.051979200139906916
5.815,-0.2599419996344778,-0.5838556478196705,-0.08725094461180459
5.82,-0.0011032404781043947,-0.881435176738631,-0.04051876469439265
5.825,0.14848737908563858,-0.9875250948351784,-0.06795634007992768
5.83,0.952138049980602,-1.2654229007982314,-0.10042111254239365
5.835,0.8791903779667352,-1.2264450533290903,-0.09172852367621177
5.84,0.4472916459140027,-0.9553363900879517,-0.06214383462565502
5.845,0.4758487876358959,-0.7647734519313352,-0.0754812384664579
5.8500000000000005,0.3098908644666971,-0.916935826957511,-0.1327338419216338
5.855,0.13967449008710497,-0.9427211086247768,-0.12384484485168251
5.86,0.5104222468730791,-0.8861952564289649,-0.1293141014671844
5.865,0.313196436277204,-0.8562729132178609,-0.1592701280722854
5.87,0.5056098094970204,-0.3413214750688531,-0.10418173335594831
5.875,0.18877077310329815,-0.5915770389419621,-0.16374728512948136
5.88,0.3836047225446157,-0.22692542631133056,-0.17758528133807414
5.885,0.6013470830136616,-0.3135858210321622,-0.15193194978486013
5.89,0.6750784362874677,-0.7584076616161417,-0.18889034595889823
5.8950000000000005,0.7125447990998369,-0.6190473061510186,-0.15450483316623803
5.9,0.3622586521781153,-0.631440210943668,-0.21292266150013692
5.905,0.8366947089622845,-0.5531194780316536,-0.17918043703815728
5.91,0.47951193068349707,-0.5446176455099809,-0.1386221358822035
5.915,0.7655606916808352,-0.09883117247453276,-0.12193191136531713
5.92,0.5928253236255937,-0.6539090843688902,-0.17393735682016284
5.925,0.25302895968685885,-0.4543350869526155,-0.17579164864347033
5.93,0.42293928789634266,-0.3956728132106115,-0.1428361605450124
5.9350000000000005,0.5104259449980538,-0.49595361003729904,-0.17361923841535065
5.94,0.5112439043983851,-0.512327313866591,-0.16928221558132098
5.945,0.31205765881964675,-0.7228429169490129,-0.14661052475938843
5.95,0.6518292637822103,-0.6155348193534538,-0.18322469598882515
5.955,0.5493649801865506,-0.6084944431742055,-0.21810977296212858
5.96,0.3192882150002269,-0.6657460501103833,-0.20163137796875988
5.965,0.6052354749937379,-0.6315454992917982,-0.16702352605781975
5.97,0.9583853300839525,-0.4724692666299378,-0.20391672656580295
5.9750000000000005,1.0894564976998966,-0.4555139181394473,-0.15744287214712563
5.98,0.5522429583530628,-0.4531746056270551,-0.1711390514480238
5.985,0.7693977033688255,-0.47321837176001047,-0.08692305336145774
5.99,1.4369719231407918,-0.22092353658022365,-0.061243042892819385
5.995,1.0376993815109008,0.004472659512279485,-0.12426293095888333
6.0,1.1072394272813424,0.2270128984751915,-0.08283278158168066
6.005,1.3874839172396634,0.2517789679410239,-0.10325231908628071
6.01,1.6542074368871607,0.2796049449981814,-0.08280134392582421
6.015000000000001,1.5858143935600575,0.2998608678910619,-0.03096382863689163
6.0200000000000005,1.4829385485167483,0.25880204606756696,-0.08422430356592933
6.025,1.4664365670922865,0.46005521473158245,-0.08179903898172466
6.03,1.426562109989669,0.2762234900226497,-0.09977961283884454
6.035,1.3452934418190108,0.3316055792800397,-0.05327231414115331
6.04,1.9673441522447035,0.4131434827331159,-0.15787304107023892
6.045,1.490251105403369,0.2866210621943568,-0.09133774958712054
